date;date;parcelle;plot ;modality;plante;nb_feuille;H_fev;d_collet;h_tige;weight_fresh;weight_dry;Nb_larves;h_tige_f1;Elongation;piqure;pollen_beetle;Tortuotype;Tige_A;Tige_B;Tige_C;Tige_eclate;Buissonnante;nb_ramification
45015;2023-03-30;2022- P2;3;OSR + ART;5;na;;na;49;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + ART;6;na;;na;71;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + ART;7;na;;na;59;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + ART;8;na;;na;50;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + ART;9;na;;na;65;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + ART;10;na;;na;75;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + ART;11;na;;na;68;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + ART;12;na;;na;42;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + ART;13;na;;na;44;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + ART;14;na;;na;58;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + ART;15;na;;na;80;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;1;na;;na;62;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;2;na;;na;42;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;3;na;;na;55;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;4;na;;na;66;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;5;na;;na;47;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;6;na;;na;64;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;7;na;;na;66;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;8;na;;na;52;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;9;na;;na;51;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;10;na;;na;65;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;11;na;;na;42;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;12;na;;na;49;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;13;na;;na;51;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;14;na;;na;30;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + WFB;15;na;;na;55;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;1;na;;na;40;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;2;na;;na;40;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;3;na;;na;51;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;4;na;;na;27;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;5;na;;na;48;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;6;na;;na;57;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;7;na;;na;42;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;8;na;;na;57;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;9;na;;na;75;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;10;na;;na;45;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;11;na;;na;81;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;12;na;;na;46;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;13;na;;na;73;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;14;na;;na;54;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR;15;na;;na;50;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;1;na;;na;77;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;2;na;;na;69;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;3;na;;na;69;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;4;na;;na;26;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;5;na;;na;34;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;6;na;;na;48;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;7;na;;na;50;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;8;na;;na;70;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;9;na;;na;35;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;10;na;;na;21;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;11;na;;na;56;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;12;na;;na;52;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;13;na;;na;40;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;14;na;;na;47;;;;na;;na;na;;na;na;na;na;na;
45015;2023-03-30;2022- P2;3;OSR + SFB;15;na;;na;25;;;;na;;na;na;;na;na;na;na;na;
;2023-04-25;2022- P1;1;OSR;1;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR;2;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P1;1;OSR;3;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;1;OSR;4;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR;5;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR;6;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;1;OSR;7;na;;na;na;;;;na;;na;na;;1;0;0;0;1;
;2023-04-25;2022- P1;1;OSR;8;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;1;OSR;9;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR;10;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR;11;na;;na;na;;;;na;;na;na;;0;1;0;1;1;
;2023-04-25;2022- P1;1;OSR;12;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR;13;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;1;OSR;14;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P1;1;OSR;15;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;1;OSR + WFB;1;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + WFB;2;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;1;OSR + WFB;3;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P1;1;OSR + WFB;4;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + WFB;5;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;1;OSR + WFB;6;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + WFB;7;na;;na;na;;;;na;;na;na;;1;0;0;1;0;
;2023-04-25;2022- P1;1;OSR + WFB;8;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + WFB;9;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + WFB;10;na;;na;na;;;;na;;na;na;;1;0;0;0;1;
;2023-04-25;2022- P1;1;OSR + WFB;11;na;;na;na;;;;na;;na;na;;1;0;0;0;1;
;2023-04-25;2022- P1;1;OSR + WFB;12;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;1;OSR + WFB;13;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + WFB;14;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + WFB;15;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + ART;1;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + ART;2;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;1;OSR + ART;3;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P1;1;OSR + ART;4;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + ART;5;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;1;OSR + ART;6;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + ART;7;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;1;OSR + ART;8;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P1;1;OSR + ART;9;na;;na;na;;;;na;;na;na;;0;1;0;1;1;
;2023-04-25;2022- P1;1;OSR + ART;10;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + ART;11;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + ART;12;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + ART;13;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;1;OSR + ART;14;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P1;1;OSR + ART;15;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR;1;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P1;2;OSR;2;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR;3;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;2;OSR;4;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR;5;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;2;OSR;6;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;2;OSR;7;na;;na;na;;;;na;;na;na;;1;0;0;0;1;
;2023-04-25;2022- P1;2;OSR;8;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P1;2;OSR;9;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P1;2;OSR;10;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;2;OSR;11;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;2;OSR;12;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P1;2;OSR;13;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P1;2;OSR;14;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR;15;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR + ART;1;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR + ART;2;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;2;OSR + ART;3;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;2;OSR + ART;4;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;2;OSR + ART;5;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR + ART;6;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P1;2;OSR + ART;7;na;;na;na;;;;na;;na;na;;0;1;0;1;1;
;2023-04-25;2022- P1;2;OSR + ART;8;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P1;2;OSR + ART;9;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR + ART;10;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;2;OSR + ART;11;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;2;OSR + ART;12;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;2;OSR + ART;13;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;2;OSR + ART;14;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR + ART;15;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;2;OSR + WFB;1;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;2;OSR + WFB;2;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P1;2;OSR + WFB;3;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P1;2;OSR + WFB;4;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;2;OSR + WFB;5;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR + WFB;6;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P1;2;OSR + WFB;7;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR + WFB;8;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;2;OSR + WFB;9;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;2;OSR + WFB;10;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P1;2;OSR + WFB;11;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;2;OSR + WFB;12;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;2;OSR + WFB;13;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P1;2;OSR + WFB;14;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;2;OSR + WFB;15;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;3;OSR + ART;1;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;3;OSR + ART;2;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P1;3;OSR + ART;3;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P1;3;OSR + ART;4;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;3;OSR + ART;5;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;3;OSR + ART;6;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;3;OSR + ART;7;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P1;3;OSR + ART;8;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P1;3;OSR + ART;9;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;3;OSR + ART;10;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;3;OSR + ART;11;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;3;OSR + ART;12;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;3;OSR + ART;13;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;3;OSR + ART;14;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;3;OSR + ART;15;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P1;3;OSR;1;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P1;3;OSR;2;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;3;OSR;3;na;;na;na;;;;na;;na;na;;0;1;0;1;1;
;2023-04-25;2022- P1;3;OSR;4;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P1;3;OSR;5;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;3;OSR;6;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P1;3;OSR;7;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P1;3;OSR;8;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;3;OSR;9;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;3;OSR;10;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;3;OSR;11;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;3;OSR;12;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P1;3;OSR;13;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;3;OSR;14;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P1;3;OSR;15;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;3;OSR + WFB;1;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;2;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;3;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;4;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;5;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;6;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;7;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P1;3;OSR + WFB;8;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;9;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P1;3;OSR + WFB;10;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;11;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;12;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;13;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P1;3;OSR + WFB;14;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P1;3;OSR + WFB;15;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;1;OSR + ART;1;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P2;1;OSR + ART;2;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;1;OSR + ART;3;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;1;OSR + ART;4;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P2;1;OSR + ART;5;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P2;1;OSR + ART;6;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P2;1;OSR + ART;7;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P2;1;OSR + ART;8;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P2;1;OSR + ART;9;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P2;1;OSR + ART;10;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P2;1;OSR + ART;11;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P2;1;OSR + ART;12;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;1;OSR + ART;13;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;1;OSR + ART;14;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P2;1;OSR + ART;15;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P2;1;OSR + SFB;1;na;;na;na;;;;na;;na;na;;0;1;0;1;1;
;2023-04-25;2022- P2;1;OSR + SFB;2;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P2;1;OSR + SFB;3;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;1;OSR + SFB;4;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P2;1;OSR + SFB;5;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P2;1;OSR + SFB;6;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P2;1;OSR + SFB;7;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;1;OSR + SFB;8;na;;na;na;;;;na;;na;na;;0;1;0;1;1;
;2023-04-25;2022- P2;1;OSR + SFB;9;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;1;OSR + SFB;10;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;1;OSR + SFB;11;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P2;1;OSR + SFB;12;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P2;1;OSR + SFB;13;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P2;1;OSR + SFB;14;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P2;1;OSR + SFB;15;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P2;1;OSR;1;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P2;1;OSR;2;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P2;1;OSR;3;na;;na;na;;;;na;;na;na;;0;1;0;1;1;
;2023-04-25;2022- P2;1;OSR;4;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P2;1;OSR;5;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P2;1;OSR;6;na;;na;na;;;;na;;na;na;;0;1;0;1;1;
;2023-04-25;2022- P2;1;OSR;7;na;;na;na;;;;na;;na;na;;1;0;0;0;1;
;2023-04-25;2022- P2;1;OSR;8;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P2;1;OSR;9;na;;na;na;;;;na;;na;na;;0;1;0;1;1;
;2023-04-25;2022- P2;1;OSR;10;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P2;1;OSR;11;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P2;1;OSR;12;na;;na;na;;;;na;;na;na;;0;0;1;1;1;
;2023-04-25;2022- P2;1;OSR;13;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P2;1;OSR;14;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;1;OSR;15;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;1;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;2;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;3;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;4;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P2;2;OSR + SFB;5;na;;na;na;;;;na;;na;na;;0;0;1;1;0;
;2023-04-25;2022- P2;2;OSR + SFB;6;na;;na;na;;;;na;;na;na;;1;0;0;1;0;
;2023-04-25;2022- P2;2;OSR + SFB;7;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;8;na;;na;na;;;;na;;na;na;;0;1;0;1;0;
;2023-04-25;2022- P2;2;OSR + SFB;9;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;10;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;11;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;12;na;;na;na;;;;na;;na;na;;1;0;0;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;13;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;14;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P2;2;OSR + SFB;15;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
;2023-04-25;2022- P2;2;OSR + ART;1;na;;na;na;;;;na;;na;na;;0;0;1;0;1;
;2023-04-25;2022- P2;2;OSR + ART;2;na;;na;na;;;;na;;na;na;;1;0;0;0;1;
;2023-04-25;2022- P2;2;OSR + ART;3;na;;na;na;;;;na;;na;na;;0;1;0;0;0;
;2023-04-25;2022- P2;2;OSR + ART;4;na;;na;na;;;;na;;na;na;;0;0;1;0;0;
;2023-04-25;2022- P2;2;OSR + ART;5;na;;na;na;;;;na;;na;na;;0;1;0;0;1;
